id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url,rule_score,rules,diff_added,diff_removed,nlp_score,nlp_notes,entropy,kl_divergence,compression_ratio,mass_rule,mass_nlp,is_reverted,revert_by,revert_comment
2009472312,Mission Ruins of Venn's Town,Zackmann08,False,1774446781,en.wikipedia.org,0,fixing infobox and [[:Category:Pages using infobox monument with unknown parameters|unknown params]],5712,5695,1345308031,1345318038,False,False,enwiki,https://en.wikipedia.org/wiki/Mission_Ruins_of_Venn%27s_Town,https://en.wikipedia.org/w/index.php?diff=1345318038&oldid=1345308031,0.0,,"The '''Mission Ruins of Venn's Town''', also known as '''Venn's Town Mission Ruins''' or '''Mission Lodge''', are the remains of a late 19th-century [[Anglicanism|Anglican mission]] settlement on [[Mahé Island]] in the [[Seychelles]].","| built = 1876
The '''Mission Ruins of Venn's Town''', also known as '''Venn's Town Mission Ruins''' or '''Mission Lodge''', are the remains of a late 19th-century [[Anglicanism|Anglican mission]] settlement on [[Mahé Island]] in the [[Seychelles]].",0.0,,4.0435,0.0151,0.712,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472318,Majapahit,Erakilos,False,1774446772,en.wikipedia.org,0,"Unsourced; ""Sanskrit being a common language"".",225097,225033,1340522731,1345318030,False,False,enwiki,https://en.wikipedia.org/wiki/Majapahit,https://en.wikipedia.org/w/index.php?diff=1345318030&oldid=1340522731,0.0,,"| native_name            = {{native name|jv|ꦩꦗꦥꦲꦶꦠ꧀}}
| religion               = {{ubl|[[Hinduism in Indonesia|Hinduism]] ([[Shaivism]]) (official)|[[Buddhism in Indonesia|Buddhism]]|[[Asceticism]] (''karesyan'')|[[Islam in Indonesia|Islam]]{{efn|group=note|1=Later period only}}|[[Aliran Kepercayaan|Animism]]}}
| common_languages       = [[Old Javanese]]","| native_name            = {{native name|jv|ꦩꦗꦥꦲꦶꦠ꧀}}<br>{{native name|sa|मजापहित}}
| religion               = {{ubl|[[Hinduism in Indonesia|Hinduism]] ([[Shaivism]])(official)|[[Buddhism in Indonesia|Buddhism]]|[[Asceticism]] (''karesyan'')|[[Islam in Indonesia|Islam]]{{efn|group=note|1=Later period only}}|[[Aliran Kepercayaan|Animism]]}}
| common_languages       = {{ubl|[[Old Javanese]]|[[Sanskrit]]}}",2.0,it:random(1.09),3.8596,0.3011,1.0862,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472317,Inger Støjberg,Plasticwonder,False,1774446776,en.wikipedia.org,0,Restored revision 1345317567 by [[Special:Contributions/ClueBot NG|ClueBot NG]] ([[User talk:ClueBot NG|talk]]): ?,25096,25095,1345317946,1345318033,False,False,enwiki,https://en.wikipedia.org/wiki/Inger_St%C3%B8jberg,https://en.wikipedia.org/w/index.php?diff=1345318033&oldid=1345317946,0.0,,==Controversies==,== Policymaking ==,2.0,it:random(1.62),3.0851,0.7702,1.6154,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472323,Liga 2 (Peru),Ericbaudouin,False,1774446781,en.wikipedia.org,0,/* Apertura and Clausura / Fase 1 and Fase 2 seasons */,64303,64303,1345317951,1345318041,True,False,enwiki,https://en.wikipedia.org/wiki/Liga_2_(Peru),https://en.wikipedia.org/w/index.php?diff=1345318041&oldid=1345317951,0.0,,"!width=""150"" colspan=""2""| Season !!width=""170""| Champion !!width=""170""|Runner-up","!width=""150"" colspan=""2""| Season !!width=""175""| Champion !!width=""175""|Runner-up",0.0,,4.4416,0.0,0.8356,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472324,Weir Group,Dormskirk,False,1774446784,en.wikipedia.org,0,remove press release; add independent source,25677,25757,1345317645,1345318044,False,False,enwiki,https://en.wikipedia.org/wiki/Weir_Group,https://en.wikipedia.org/w/index.php?diff=1345318044&oldid=1345317645,0.0,,"|Purchased Micromine, an Australia‑based mining software company providing solutions across the upstream mining lifecycle, for an enterprise value of £624m (A$1.31bn).<ref>{{Cite web |url=https://www.scottishfinancialnews.com/articles/weir-group-to-acquire-micromine-in-ps657m-deal-to-enhance-digital-mining-platform|title=Weir Group to acquire Micromine in £657m deal to enhance digital mining platform|date=28 February 2025|newspaper=Scottish Financial News|access-date=25 March 2026}}</ref>","|Purchased Micromine, an Australia‑based mining software company providing solutions across the upstream mining lifecycle, for an enterprise value of £624m (A$1.31bn).<ref>{{Cite web |title=Weir has completed the acquisition of Micromine {{!}} Weir |url=https://www.global.weir/newsroom/global-news/2025/weir-completes-acquisition-of-micromine/ |access-date=2026-03-25 |website=www.global.weir |language=en}}</ref>",4.5,it:random(0.86);nlp:ext_link(scottishfinancialnews.com),4.5101,0.0,0.8639,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.1651, ""s"": 0.147, ""t"": 0.6879}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472325,Inna Zhelannaya,Peacefool,False,1774446785,en.wikipedia.org,0,The original domain (www.inasound.ru/) has been cybersquatted and links to an online casino,7467,7389,1345312345,1345318048,False,False,enwiki,https://en.wikipedia.org/wiki/Inna_Zhelannaya,https://en.wikipedia.org/w/index.php?diff=1345318048&oldid=1345312345,0.0,,"On 18 May 2017 Zhelannaya and Kalachov (now, drums and arrangements) presented their new art and music project called VILY (ВИЛЫ, Fairies, see [[Vila (fairy)]]), featuring three more modern folk female singers, Margarita Kozheurova, Svetlana Lobanova and Alyona Lifshits.
","On 18 May 2017 Zhelannaya and Kalachov (now, drums and arrangements) presented their new art and music project called VILY (ВИЛЫ, Fairies, see [[Vila (fairy)]]), featuring three more modern folk female singers, Margarita Kozheurova, Svetlana Lobanova and Alyona Lifshits.<ref>[http://www.inasound.ru/ Inna Zhelannaya. News.] -  www.inasound.ru</ref>",0.0,,4.4759,0.0,0.8007,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472329,List of minor planets: 225001–226000,Tom.Reding,False,1774446768,en.wikipedia.org,0,upd names/links/cats,179139,179283,1344791516,1345318019,True,False,enwiki,https://en.wikipedia.org/wiki/List_of_minor_planets:_225001%E2%80%93226000,https://en.wikipedia.org/w/index.php?diff=1345318019&oldid=1344791516,0.0,,"| 225071 || {{mp|2007 HE|70}} || — || April 25, 2007 || Tiki || [[Sebastian F. Hönig|S. F. Hönig]], Teamo, N. || {{·}} || align=right | ''3.8 km'' || {{M+J|225071}}
| 225080 || {{mp|2007 JA|23}} || — || May 13, 2007 || Tiki || [[Sebastian F. Hönig|S. F. Hönig]], Teamo, N. || {{·}} || align=right | 5.2 km || {{M+J|225080}}
| '''[[225088 Gonggong]]''' || {{mp|2007 OR|10}} || {{MoMP|225088|Gonggong}} || July 17, 2007 || Palomar || [[Megan Schwamb|M. E. Schwamb]], [[Michael E. Brown|M. E. Brown]], [[David L. Rabinowitz|D. L. Rabinowitz]] || [[Resonant trans-Neptunian object|res]]{{·}}[[Resonant trans-Neptunian object#Other resonances|3:10]]{{·}}[[Minor-planet moon#225088|moon]] || align=right | 1535 km || {{M+J|225088}}
| 225273 || 2128 P-L || — || September 26, 1960 || Palomar || [[Cornelis Johannes van Houten|C. J. van Houten]], [[Ingrid van Houten-Groeneveld|I. van Houten-Groeneveld]], [[Tom Gehrels|T. Gehrels]] || {{·}} || align=right | ''1.5 km'' || {{M+J|225273}}
| 225274 || 6781 P-L || — || September 24, 1960 || Palomar || C. J. van Houten, I. van Houten-Groeneveld, T. Gehrels || {{·}} || align=right | 3.9 km || {{M+J|225274}}
| 225275 || 6890 P-L || — || September 24, 1960 || Palomar || C. J. van Houten, I. van Houten-Groeneveld, T. Gehrels || {{·}} || align=right | ''2.0 km'' || {{M+J|225275}}
| 225276 Leïtos || 1436 T-2 || {{MoMP|225276|Leïtos}} || September 29, 1973 || Palomar || C. J. van Houten, I. van Houten-Groeneveld, T. Gehrels || [[Greek camp|L4]] || align=right | ''10 km'' || {{M+J|225276}}
| 225442 || {{mp|2000 DF|16}} || — || February 28, 2000 || Višnjan || [[Korado Korlević|K. Korlević]] || {{·}} || align=right | ''1.7 km'' || {{M+J|225442}}
| 225571 || {{mp|2000 UV|1}} || — || October 23, 2000 || Kleť || [[Kleť Observatory|Kleť]] || {{·}} || align=right | ''2.7 km'' || {{M+J|225571}}","| 225071 || {{mp|2007 HE|70}} || — || April 25, 2007 || Tiki || [[Sebastian Florian Hönig|S. F. Hönig]], Teamo, N. || {{·}} || align=right | ''3.8 km'' || {{M+J|225071}}
| 225080 || {{mp|2007 JA|23}} || — || May 13, 2007 || Tiki || [[Sebastian Florian Hönig|S. F. Hönig]], Teamo, N. || {{·}} || align=right | 5.2 km || {{M+J|225080}}
| '''[[225088 Gonggong]]''' || {{mp|2007 OR|10}} || {{MoMP|225088|Gonggong}} || July 17, 2007 || Palomar || Schwamb, M. E., Brown, M. E., Rabinowitz, D. || [[Resonant trans-Neptunian object|res]]{{·}}[[Resonant trans-Neptunian object#Other resonances|3:10]]{{·}}[[Minor-planet moon#225088|moon]] || align=right | 1535 km || {{M+J|225088}}
| 225273 || 2128 P-L || — || September 26, 1960 || Palomar || van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T. || {{·}} || align=right | ''1.5 km'' || {{M+J|225273}}
| 225274 || 6781 P-L || — || September 24, 1960 || Palomar || van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T. || {{·}} || align=right | 3.9 km || {{M+J|225274}}
| 225275 || 6890 P-L || — || September 24, 1960 || Palomar || van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T. || {{·}} || align=right | ''2.0 km'' || {{M+J|225275}}
| 225276 Leïtos || 1436 T-2 || {{MoMP|225276|Leïtos}} || September 29, 1973 || Palomar || van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T. || [[Greek camp|L4]] || align=right | ''10 km'' || {{M+J|225276}}
| 225442 || {{mp|2000 DF|16}} || — || February 28, 2000 || Višnjan || Korlević, K. || {{·}} || align=right | ''1.7 km'' || {{M+J|225442}}
| 225571 || {{mp|2000 UV|1}} || — || October 23, 2000 || Kleť || [[Kleť Observatory|Klet]] || {{·}} || align=right | ''2.7 km'' || {{M+J|225571}}",2.0,ned:name_swap(1),4.7432,0.0,0.4172,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472330,Tony Dees,Jordano53,False,1774446781,en.wikipedia.org,0,Added {{[[Template:Cleanup rewrite|Cleanup rewrite]]}} tag,6321,6357,1345216913,1345318043,False,False,enwiki,https://en.wikipedia.org/wiki/Tony_Dees,https://en.wikipedia.org/w/index.php?diff=1345318043&oldid=1345216913,0.0,,{{Cleanup rewrite|date=March 2026}},,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472332,1970 Philadelphia Phillies season,Namiba,False,1774446784,en.wikipedia.org,0,added [[Category:1970 in Philadelphia]] using [[WP:HC|HotCat]],53927,53961,1341702704,1345318047,False,False,enwiki,https://en.wikipedia.org/wiki/1970_Philadelphia_Phillies_season,https://en.wikipedia.org/w/index.php?diff=1345318047&oldid=1341702704,0.0,,[[Category:1970 in Philadelphia]],,2.0,it:random(1.28),4.1852,0.2014,1.2759,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472333,Wendy Williams: The Movie,BlizzySway,False,1774446784,en.wikipedia.org,0,/* Cast */,3563,3549,1339565294,1345318046,False,False,enwiki,https://en.wikipedia.org/wiki/Wendy_Williams:_The_Movie,https://en.wikipedia.org/w/index.php?diff=1345318046&oldid=1339565294,0.0,,*[[Morocco Omari]] as [[Kevin Hunter]],*[[Morocco Omari]] as [[Kevin Hunter|Kelvin Hunter]],2.0,it:random(1.28),3.7285,0.3164,1.2759,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472335,Muatide massacre,LateNightCoffee,False,1774446788,en.wikipedia.org,0,added [[Category:Al-Shabaab (Mozambique)]] using [[WP:HC|HotCat]],10416,10453,1345317888,1345318056,False,False,enwiki,https://en.wikipedia.org/wiki/Muatide_massacre,https://en.wikipedia.org/w/index.php?diff=1345318056&oldid=1345317888,0.0,,[[Category:Al-Shabaab (Mozambique)]],,2.0,it:random(1.25),4.1792,0.4891,1.25,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472336,Nicotine replacement therapy,Costeras,False,1774446781,en.wikipedia.org,0,/* Society and culture */ WHO guideline,64215,64982,1344967209,1345318042,False,False,enwiki,https://en.wikipedia.org/wiki/Nicotine_replacement_therapy,https://en.wikipedia.org/w/index.php?diff=1345318042&oldid=1344967209,0.0,,"NRT products were first approved for use in the United States in 1984.<ref name=AHFS2015/> Nicotine replacement products are on the [[WHO Model List of Essential Medicines|World Health Organization's List of Essential Medicines]].<ref name=""WHO21st"" /> In 2024, the World Health Organization's first clinical tobacco-cessation guideline recommended nicotine replacement therapy as an effective treatment for tobacco cessation, and nicotine gum and transdermal patches became the first WHO-prequalified NRT products.<ref>{{Cite web |title=WHO releases first-ever clinical treatment guideline for tobacco cessation in adults |url=https://www.who.int/news/item/02-07-2024-who-releases-first-ever-clinical-treatment-guideline-for-tobacco-cessation-in-adults |access-date=2026-03-25 |website=www.who.int |language=en}}</ref><ref>{{Cite web |title=WHO Launches First Global Guidelines for Quitting Tobacco |url=https://jamanetwork.com/journals/jama/fullarticle/2822003 |access-date=2026-03-25 |website=jamanetwork.com}}</ref> They are available as [[generic medication]].<ref name=AHFS2015/>","NRT products were first approved for use in the United States in 1984.<ref name=AHFS2015/> Nicotine replacement products are on the [[WHO Model List of Essential Medicines|World Health Organization's List of Essential Medicines]].<ref name=""WHO21st"" /> They are available as [[generic medication]].<ref name=AHFS2015/>",3.5,ned:number_change;nlp:ext_link(jamanetwork.com),4.2353,0.0,0.5881,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.1221, ""s"": 0.1763, ""t"": 0.7016}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472337,Laura Dahlmeier,~2026-31470-1,False,1774446774,en.wikipedia.org,0,/* Death */Info added,46161,46207,1345302960,1345318039,False,False,enwiki,https://en.wikipedia.org/wiki/Laura_Dahlmeier,https://en.wikipedia.org/w/index.php?diff=1345318039&oldid=1345302960,0.0,,"On 28 July 2025, Dahlmeier died in a [[rockfall]] accident. She and her rope partner Marina Krauss were climbing [[Laila Peak (Hushe Valley)|Laila Peak]] in the [[Karakoram]] mountain range in [[Pakistan]].<ref name="":0"" /> According to Krauss, who was waiting some distance below Dahlmeier at the time of the accident, the weather conditions at the nightly beginning of the ascend of the mountain were frosty and dry.<ref name=""Schneider"">{{Cite news|url=https://www.zdfheute.de/panorama/laura-dahlmeier-tot-seilpartnerin-krauss-100.html|title=Dahlmeiers Seilpartnerin berichtet: Halbe Stunde früher ""wären wir sicher runtergekommen""|first=Tim-Julian|last=Schneider|date=31 July 2025|access-date=14 August 2025|language=de|trans-title=Dahlmeier's rope partner reports: Half an hour earlier, ""we would have gotten down safely""|website=zdfheute.de}}</ref> As they climbed the mountain, the air temperature and humidity increased rapidly, and they decided to turn back before reaching the summit. On their way down, a rockfall occurred. Dahlmeier was hit on the head by a large rock and thrown against the face of the mountain, leaving her unresponsive and in a position where Krauss could not reach her.<ref name=""Schneider""/><ref name="":0"" /> She was killed instantly. Marina Krauss reported that she climbed to Laura to get a sky telephone and call for help, but saw that her helmet had been broken into pieces and her head was seriously injured. <ref>{{cite news|url=https://www.tagesschau.de/ausland/asien/dahlmeier-unglueck-pakistan-100.html|title=Was über das Dahlmeier-Unglück bekannt ist|date=30 July 2025|language=de|trans-title=What is known about the Dahlmeier accident|access-date=14 August 2025|website=tagesschau.de}}</ref>","On 28 July 2025, Dahlmeier died in a [[rockfall]] accident. She and her rope partner Marina Krauss were climbing [[Laila Peak (Hushe Valley)|Laila Peak]] in the [[Karakoram]] mountain range in [[Pakistan]].<ref name="":0"" /> According to Krauss, who was waiting some distance below Dahlmeier at the time of the accident, the weather forecast for the day had been favorable.<ref name=""Schneider"">{{Cite news|url=https://www.zdfheute.de/panorama/laura-dahlmeier-tot-seilpartnerin-krauss-100.html|title=Dahlmeiers Seilpartnerin berichtet: Halbe Stunde früher ""wären wir sicher runtergekommen""|first=Tim-Julian|last=Schneider|date=31 July 2025|access-date=14 August 2025|language=de|trans-title=Dahlmeier's rope partner reports: Half an hour earlier, ""we would have gotten down safely""|website=zdfheute.de}}</ref> As they climbed the mountain, the air temperature and humidity increased rapidly, and they decided to turn back before reaching the summit. On their way down, a rockfall occurred. Dahlmeier was hit on the head by a large rock and thrown against the face of the mountain, leaving her unresponsive and in a position where Krauss could not reach her.<ref name=""Schneider""/><ref name="":0"" /> She was killed instantly. Marina Krauss reported that she climbed to Laura to get a sky telephone and call for help, but saw that her helmet had been broken into pieces and her head was seriously injured. <ref>{{cite news|url=https://www.tagesschau.de/ausland/asien/dahlmeier-unglueck-pakistan-100.html|title=Was über das Dahlmeier-Unglück bekannt ist|date=30 July 2025|language=de|trans-title=What is known about the Dahlmeier accident|access-date=14 August 2025|website=tagesschau.de}}</ref>",2.5,nlp:ext_link(zdfheute.de),4.1903,0.0,0.5373,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0815, ""s"": 0.2083, ""t"": 0.7101}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472340,2025–26 Stetson Hatters women's basketball team,Buffalow77,False,1774446785,en.wikipedia.org,0,,22712,23252,1344596784,1345318053,False,False,enwiki,https://en.wikipedia.org/wiki/2025%E2%80%9326_Stetson_Hatters_women%27s_basketball_team,https://en.wikipedia.org/w/index.php?diff=1345318053&oldid=1344596784,2.5,rule:no_comment;rule:no_comment_big,"| opponent     = Florida Gulf Coast
| oppseed      = 5
| score        = 70–63
| record       = 20–10
| opponent     = Austin Peay
| oppseed      = 8
| gamename     = Semifinals
| score        = 52–68
| record       = 20–11
}}
|-
!colspan=9 style=""{{CollegePrimaryStyle|Stetson Hatters}}""| [[2026 Women's National Invitation Tournament|{{white|WNIT}}]]
{{CBB schedule entry
| date         = March 20, 2026
| time         = 7:00 pm
| away         = yes
| nonconf      = yes
| opponent     = [[2025–26 FIU Panthers women's basketball team|FIU]]
| site_stadium = [[Ocean Bank Convocation Center]]
| site_cityst  = [[Miami, Florida|Miami, FL]]
| gamename     = First Round
| tv           = ESPN+
| score        = 73–76
| attend       = 338
| record       = 20–12","| opponent     = (5) Florida Gulf Coast
| oppseed      =
| score        = 70-63
| record       = 20-10
| opponent     = (8) Austin Peay
| oppseed      =
| gamename     = Quarterfinals
| score        = 52-68
| record       = 20-11",0.0,,4.5569,0.0,0.6822,"{""v"": 0.1326, ""s"": 0.1687, ""t"": 0.6986}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472363,2024–25 Thai League 3 National Championship,Gunkiet,False,1774446784,en.wikipedia.org,0,/* Group stage */,52786,69749,1344937666,1345318051,False,False,enwiki,https://en.wikipedia.org/wiki/2024%E2%80%9325_Thai_League_3_National_Championship,https://en.wikipedia.org/w/index.php?diff=1345318051&oldid=1344937666,0.0,,"==Group stage==
Each group competes in a round-robin format, with home-and-away matches determining the final standings. The top club from each group and the best second-placed club across all groups qualify for the knockout stage.

===Group A===
<!--Update team positions here-->
|team1=NBU |team2=LBC |team3=MJU |team4=KLU
|result1=SF
<!--Update team results here and then (if needed) positions above. Don't forget to update the date (update parameter).-->
|update=complete
|win_KLU=1 |draw_KLU=2 |loss_KLU=3 |gf_KLU=8 |ga_KLU=10 <!-- Khelang United -->
|win_LBC=2 |draw_LBC=1 |loss_LBC=3 |gf_LBC=9 |ga_LBC=12 <!-- Lopburi City -->
|win_MJU=1 |draw_MJU=4 |loss_MJU=1 |gf_MJU=8 |ga_MJU=9 <!-- Maejo United -->
|win_NBU=3 |draw_NBU=3 |loss_NBU=0 |gf_NBU=10 |ga_NBU=4 <!-- North Bangkok University -->
|hth_LBC=Lopburi City ahead on head-to-head points record; Lopburi City 4 pts, Maejo United 1 pt.
<!--Status-->
|status_NBU=Q
|name_KLU=[[Khelang United F.C.|Khelang United]] |short_KLU=[[Khelang United F.C.|KLU]]
|name_LBC=[[Lopburi City F.C.|Lopburi City]] |short_LBC=[[Lopburi City F.C.|LBC]]
|name_MJU=[[Maejo United F.C.|Maejo United]] |short_MJU=[[Maejo United F.C.|MJU]]
|name_NBU=[[North Bangkok University F.C.|North Bangkok University]] |short_NBU=[[North Bangkok University F.C.|NBU]]
<!--Table settings and rules-->
|show_limit=5
|class_rules = 1) Points; 2) Head-to-head points; 3) Goal difference; 4) Goals scored;).
<!--Qualification and relegation column definitions-->
|res_col_header=Q
|col_SF=green1 |text_SF={{nowrap|Advance to [[#Knockout stage|knockout stage]]}}
| match_KLU_LBC = [[#Khelang United v Lopburi City|1–2]]
| match_KLU_MJU = [[#Khelang United v Maejo United|1–2]]
| match_KLU_NBU = [[#Khelang United v North Bangkok University|1–2]]
| match_LBC_KLU = [[#Lopburi City v Khelang United|1–2]]
| match_LBC_MJU = [[#Lopburi City v Maejo United|3–3]]
| match_LBC_NBU = [[#Lopburi City v North Bangkok University|0–3]]
| match_MJU_KLU = [[#Maejo United v Khelang United|2–2]]
| match_MJU_LBC = [[#Maejo United v Lopburi City|0–2]]
| match_MJU_NBU = [[#Maejo United v North Bangkok University|1–1]]
| match_NBU_KLU = [[#North Bangkok University v Khelang United|1–1]]
| match_NBU_LBC = [[#North Bangkok University v Lopburi City|3–1]]
| match_NBU_MJU = [[#North Bangkok University v Maejo United|0–0]]
|round=<small>Matchday 1</small>
|report= [https://drive.google.com/file/d/1Cxb5iwRWQH5svM4qwLYtztHWywQgigSF/view Report]
|goals1=Elias Emanuel de Magalhães Souza {{goal|14||45||81}}
|goals2=Kitti Kinnonkok {{goal|6}}
|stadium=Stadium of North Bangkok University
|location=<br />[[Thanyaburi district|Thanyaburi]], [[Pathum Thani province|Pathum Thani]]
|referee=Wichai Pannil ([[Football Association of Thailand|Thailand]])<ref>{{cite web |url=https://drive.google.com/file/d/1Cxb5iwRWQH5svM4qwLYtztHWywQgigSF/view |title=Full Time Summary Thai League 3 National Championship  Group A – North Bangkok University v Lopburi City |work=thaileague.co.th |publisher=Thaileag","== Group stage ==
=== Group A ===
|matches_style=FBR
|solid_cell=grey
<!--Update team positions here-->
|team_order= NBU, LBC, MJU, KLU

<!--Update team head-to-head where two or more teams had same points and have faced each other-->

<!--Points deductions-->

<!--Update team results here and then (if needed) positions above. Don't forget to update the date (update parameter)-->
| update = complete
| start_date = 20 April 2025
|win_KLU=1 |draw_KLU=2 |loss_KLU=3 |gf_KLU=8 |ga_KLU=10|status_KLU=
|win_LBC=2 |draw_LBC=1 |loss_LBC=3 |gf_LBC=9 |ga_LBC=12|status_LBC=
|win_MJU=1 |draw_MJU=4 |loss_MJU=1 |gf_MJU=8 |ga_MJU=9|status_MJU=
|win_NBU=3 |draw_NBU=3 |loss_NBU=0 |gf_NBU=10 |ga_NBU=4|status_NBU=
|hth_LBC=Lopburi City is ahead on the head-to-head points record; Lopburi City 4 pts, Maejo United 1 pts.
<!--Update team qualifications here (defined below)-->
|result1=KO |result2=
|name_KLU=[[Khelang United F.C.|Khelang United]]
|name_LBC=[[Lopburi City F.C.|Lopburi City]]
|name_MJU=[[Maejo United F.C.|Maejo United]]
|name_NBU=[[North Bangkok University F.C.|North Bangkok University]]
<!--Update matches here-->
|match_KLU_LBC=1–2
|match_KLU_MJU=1–2
|match_KLU_NBU=1–2
|match_LBC_KLU=1–2
|match_LBC_MJU=3–3
|match_LBC_NBU=0–3
|match_MJU_KLU=2–2
|match_MJU_LBC=0–2
|match_MJU_NBU=1–1
|match_NBU_KLU=1–1
|match_NBU_LBC=3–1
|match_NBU_MJU=0–0
<!--Table settings and rules-->
|show_limit=5
|class_rules = 1) Points; 2) Head-to-head points; 3) Goal difference; 4) Goals scored.
<!--Qualification and relegation column definitions-->
|res_col_header=Q
|col_KO=green1 |text_KO={{nowrap|Qualification to the [[#Knockout stages|Knockout stages]]}}
|col_PKO=green3 |text_PKO={{nowrap|Possible qualification to the [[#Knockout stages|Knockout stages]]}}
; Group A Matches
{{collapse top|Matchday 1 (20 & 21 April)}}
|report=https://competition.tl.prod.c0d1um.io/media/tmp/2f7ee0c2-da72-4ffa-9955-7cca793e7558.pdf
|goals1=
* Elias {{goal|14||45||81}}
|goals2=
* Kitti {{goal|6}}
|stadium=North Bangkok University Stadium
|location=[[Rangsit]]
|referee=Wichai Pannil
|report=https://competition.tl.prod.c0d1um.io/media/tmp/c9fb6a6f-007a-4d78-8b92-b939a94b64fc.pdf
|goals1=
* Thanachok {{goal|3}}
|goals2=
* [[Douglas Mineiro]] {{goal|11|pen.}}
* Seo Min-guk {{goal|64}}
|stadium=Lampang Rajabhat University Stadium
|location=[[Lampang]]
|referee=Nararit Sriorakul
{{collapse bottom}}
{{collapse top|Matchday 2 (26 & 27 April)}}
|id=
|report=https://competition.tl.prod.c0d1um.io/media/tmp/ec44279d-fdb9-485d-8a4e-c806580db916.pdf
|goals1=
* Kitti {{goal|11}}
|goals2=
* Nattakan {{goal|4}}
* Boonkerd {{goal|34}}
|stadium=[[Phra Ramesuan Stadium|Phra Ramesuan]]
|location=[[Lopburi]]
|referee=U-Sen Yala
|id=
|report=https://competition.tl.prod.c0d1um.io/media/tmp/a8f4bf8a-5896-46a5-bb57-dcc39c84403b.pdf
|goals1=
* Seo Min-guk {{goal|90+4}}
|goals2=
* Veeraphong {{goal|88}}
|stadium=Rajamangala University of Technology Lanna Stadium
|location=[[Doi Saket district|Doi Saket]]
|attendance= 205
|refere",20.0,"nlp:pov_shift(best);ned:bio_year_change(1335,1795->);ned:date_change;ned:name_tamper(Winat Phopat->Winat Phophat);ned:number_change;ned:location_change(Technology Lanna Stadium);nlp:ext_link(drive.google.com)",4.5648,0.0,0.2786,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.7, ""s"": 0.0, ""t"": 0.3}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472361,Bersheba Leighton Fristoe,Rbrwr,False,1774446788,en.wikipedia.org,0,"Importing Wikidata [[Wikipedia:Short description|short description]]: ""Mother of the Younger outlaws""",3337,3389,1338624562,1345318058,False,False,enwiki,https://en.wikipedia.org/wiki/Bersheba_Leighton_Fristoe,https://en.wikipedia.org/w/index.php?diff=1345318058&oldid=1338624562,0.0,,{{Short description|Mother of the Younger outlaws}},,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
