id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url,rule_score,rules,diff_added,diff_removed,nlp_score,nlp_notes,entropy,kl_divergence,compression_ratio,mass_rule,mass_nlp,is_reverted,revert_by,revert_comment,llm_class,llm_conf,llm_reason,mass_llm
2009735356,List of Intangible Cultural Heritage elements in Cambodia,Sophialee8899,False,1774502783,en.wikipedia.org,0,,11502,10794,1345454580,1345455180,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_Intangible_Cultural_Heritage_elements_in_Cambodia,https://en.wikipedia.org/w/index.php?diff=1345455180&oldid=1345454580,2.5,rule:no_comment;rule:no_comment_big,,,0.0,,0.0,0.0,0.5,"{""v"": 0.1326, ""s"": 0.1687, ""t"": 0.6986}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes detected in the provided edit summary.  ,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735375,List of Major League Baseball career games played as a left fielder leaders,BaseballFanatic1,False,1774502789,en.wikipedia.org,0,/* Key */,14819,14805,1334806168,1345455185,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_games_played_as_a_left_fielder_leaders,https://en.wikipedia.org/w/index.php?diff=1345455185&oldid=1334806168,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735386,Vadapalle,Pdp79892,False,1774502790,en.wikipedia.org,0,Added Vadapalli Temple Photo,5358,5487,1345454794,1345455189,False,False,enwiki,https://en.wikipedia.org/wiki/Vadapalle,https://en.wikipedia.org/w/index.php?diff=1345455189&oldid=1345454794,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735387,Dhurandhar: The Revenge,Omnivoid,False,1774502788,en.wikipedia.org,0,/* Production */,77117,77146,1345454668,1345455186,False,False,enwiki,https://en.wikipedia.org/wiki/Dhurandhar:_The_Revenge,https://en.wikipedia.org/w/index.php?diff=1345455186&oldid=1345454668,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735389,Hitmaka,~2026-18464-93,False,1774502790,en.wikipedia.org,0,/* Collaborative albums */,28781,28887,1345455051,1345455191,False,False,enwiki,https://en.wikipedia.org/wiki/Hitmaka,https://en.wikipedia.org/w/index.php?diff=1345455191&oldid=1345455051,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735391,Alder lake,Tube of Light,False,1774502796,en.wikipedia.org,0,"Change redirect target, most users expect to be led to the microprocessor architecture",41,24,1052322690,1345455195,False,False,enwiki,https://en.wikipedia.org/wiki/Alder_lake,https://en.wikipedia.org/w/index.php?diff=1345455195&oldid=1052322690,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735393,"Mette-Marit, Crown Princess of Norway",Mathglot,False,1774502796,en.wikipedia.org,0,/* Marius Borg Høiby */ Add {{main}} link.,68599,68628,1345453709,1345455194,False,False,enwiki,"https://en.wikipedia.org/wiki/Mette-Marit,_Crown_Princess_of_Norway",https://en.wikipedia.org/w/index.php?diff=1345455194&oldid=1345453709,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735397,Željko Ivanek,Yedaman54,False,1774502796,en.wikipedia.org,0,Added Use American English per [[MOS:TIES]],29212,29253,1342216047,1345455196,True,False,enwiki,https://en.wikipedia.org/wiki/%C5%BDeljko_Ivanek,https://en.wikipedia.org/w/index.php?diff=1345455196&oldid=1342216047,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735398,List of musician and band name etymologies,Daniel Case,False,1774502793,en.wikipedia.org,0,/* W */ per [[MOS:N'T]],326344,326345,1345454284,1345455192,True,False,enwiki,https://en.wikipedia.org/wiki/List_of_musician_and_band_name_etymologies,https://en.wikipedia.org/w/index.php?diff=1345455192&oldid=1345454284,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735399,Ramanathan Vengadesan,Bald Barber,False,1774502801,en.wikipedia.org,0,Added categories,10784,10879,1330110675,1345455200,False,False,enwiki,https://en.wikipedia.org/wiki/Ramanathan_Vengadesan,https://en.wikipedia.org/w/index.php?diff=1345455200&oldid=1330110675,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735400,1934 Minnesota gubernatorial election,Minnastronomer,False,1774502800,en.wikipedia.org,0,/* Campaigns */,9276,9277,1345455125,1345455198,True,False,enwiki,https://en.wikipedia.org/wiki/1934_Minnesota_gubernatorial_election,https://en.wikipedia.org/w/index.php?diff=1345455198&oldid=1345455125,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735405,Al Hoceïma Province,Mixinlord,False,1774502802,en.wikipedia.org,0,,5362,9576,1330870302,1345455201,False,False,enwiki,https://en.wikipedia.org/wiki/Al_Hoce%C3%AFma_Province,https://en.wikipedia.org/w/index.php?diff=1345455201&oldid=1330870302,2.5,rule:no_comment;rule:no_comment_big,,,0.0,,0.0,0.0,0.5,"{""v"": 0.1326, ""s"": 0.1687, ""t"": 0.6986}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes were made to the text.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735406,Fiona Ziegler,FromCzech,False,1774502803,en.wikipedia.org,0,/* top */ [[MOS:BIRTHPLACE]],2962,2949,1345455178,1345455203,True,False,enwiki,https://en.wikipedia.org/wiki/Fiona_Ziegler,https://en.wikipedia.org/w/index.php?diff=1345455203&oldid=1345455178,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735430,Wes Miller,~2026-18811-12,False,1774502806,en.wikipedia.org,0,/* Personal */,20565,20566,1345455131,1345455207,False,False,enwiki,https://en.wikipedia.org/wiki/Wes_Miller,https://en.wikipedia.org/w/index.php?diff=1345455207&oldid=1345455131,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735431,Singapore Airlines Flight 117,Bor Q.H.,False,1774502805,en.wikipedia.org,0,,11406,11426,1345441952,1345455205,True,False,enwiki,https://en.wikipedia.org/wiki/Singapore_Airlines_Flight_117,https://en.wikipedia.org/w/index.php?diff=1345455205&oldid=1345441952,1.0,rule:no_comment,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes were made to the text.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735433,Life for Sale,Οἶδα,False,1774502807,en.wikipedia.org,0,/* Censorship */ [[WP:NPOV]],11461,11437,1345247217,1345455209,False,False,enwiki,https://en.wikipedia.org/wiki/Life_for_Sale,https://en.wikipedia.org/w/index.php?diff=1345455209&oldid=1345247217,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735434,Wedding,Pichsambath,False,1774502806,en.wikipedia.org,0,,83414,83505,1345454054,1345455208,False,False,enwiki,https://en.wikipedia.org/wiki/Wedding,https://en.wikipedia.org/w/index.php?diff=1345455208&oldid=1345454054,1.0,rule:no_comment,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes were made to the text.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735439,Titus Welliver,Yedaman54,False,1774502807,en.wikipedia.org,0,Added Use American English per [[MOS:TIES]],20750,20791,1343333897,1345455212,True,False,enwiki,https://en.wikipedia.org/wiki/Titus_Welliver,https://en.wikipedia.org/w/index.php?diff=1345455212&oldid=1343333897,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735441,List of equipment of the Syrian Army,~2026-18727-50,False,1774502804,en.wikipedia.org,0,2026,24224,24561,1345065760,1345455210,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_equipment_of_the_Syrian_Army,https://en.wikipedia.org/w/index.php?diff=1345455210&oldid=1345065760,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735442,Diocese of Kansas City–Saint Joseph,Wikipedialuva,False,1774502809,en.wikipedia.org,0,/* College */ formatting similar to schools above,27860,27999,1345454975,1345455216,False,False,enwiki,https://en.wikipedia.org/wiki/Diocese_of_Kansas_City%E2%80%93Saint_Joseph,https://en.wikipedia.org/w/index.php?diff=1345455216&oldid=1345454975,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735449,List of Friday the 13th characters,~2026-17223-74,False,1774502806,en.wikipedia.org,0,/* K */,171779,171775,1345455176,1345455214,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_Friday_the_13th_characters,https://en.wikipedia.org/w/index.php?diff=1345455214&oldid=1345455176,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735457,Trail,Feedmepaperr,False,1774502810,en.wikipedia.org,0,changed where this link points,91794,91830,1338361615,1345455217,True,False,enwiki,https://en.wikipedia.org/wiki/Trail,https://en.wikipedia.org/w/index.php?diff=1345455217&oldid=1338361615,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735462,List of terrorist incidents,LateNightCoffee,False,1774502809,en.wikipedia.org,0,added [[Category:21st-century terrorist incidents]] using [[WP:HC|HotCat]],51488,51534,1345455087,1345455219,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_terrorist_incidents,https://en.wikipedia.org/w/index.php?diff=1345455219&oldid=1345455087,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735474,Vienna (Ultravox song),Baeleigh,False,1774502817,en.wikipedia.org,0,/* Track listings */,24496,24497,1336999672,1345455223,False,False,enwiki,https://en.wikipedia.org/wiki/Vienna_(Ultravox_song),https://en.wikipedia.org/w/index.php?diff=1345455223&oldid=1336999672,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735475,List of living centenarians,~2026-18800-51,False,1774502798,en.wikipedia.org,0,,139508,139509,1345455161,1345455213,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_living_centenarians,https://en.wikipedia.org/w/index.php?diff=1345455213&oldid=1345455161,1.0,rule:no_comment,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes were made to the text.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735477,"Mette-Marit, Crown Princess of Norway",~2026-16343-3,False,1774502817,en.wikipedia.org,0,"One set of questions - one week in advance. Follow-ups happened (only) during the interview, is media's main idea for now",68628,68651,1345455194,1345455224,False,False,enwiki,"https://en.wikipedia.org/wiki/Mette-Marit,_Crown_Princess_of_Norway",https://en.wikipedia.org/w/index.php?diff=1345455224&oldid=1345455194,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735479,Ceirion Dewar,Afterwriting,False,1774502819,en.wikipedia.org,0,Copyedit,1919,1871,1341079986,1345455227,False,False,enwiki,https://en.wikipedia.org/wiki/Ceirion_Dewar,https://en.wikipedia.org/w/index.php?diff=1345455227&oldid=1341079986,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735480,Makebi Zulu,Ambrosiawater,False,1774502818,en.wikipedia.org,0,"Undid revision [[Special:Diff/1345286577|1345286577]] by [[Special:Contributions/Reggie.Gordon|Reggie.Gordon]] ([[User talk:Reggie.Gordon|talk]]) removed self sourced content, restored to last original version",17377,7101,1345286577,1345455225,False,False,enwiki,https://en.wikipedia.org/wiki/Makebi_Zulu,https://en.wikipedia.org/w/index.php?diff=1345455225&oldid=1345286577,3.0,rule:large_del,,,0.0,,0.0,0.0,0.5,"{""v"": 0.1651, ""s"": 0.147, ""t"": 0.6879}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,The edit appears to be a revert of a previous edit that was flagged as problematic due to self-sourced content. This is a common practice on Wikipedia and does not indicate vandalism.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735482,Manuel Barrón y Carrillo,Artful Historian,False,1774502820,en.wikipedia.org,0,/* Work */ added trex,4625,4918,1345455165,1345455230,False,False,enwiki,https://en.wikipedia.org/wiki/Manuel_Barr%C3%B3n_y_Carrillo,https://en.wikipedia.org/w/index.php?diff=1345455230&oldid=1345455165,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735485,List of Major League Baseball career games played as a center fielder leaders,BaseballFanatic1,False,1774502820,en.wikipedia.org,0,/* List */,15106,15094,1334803197,1345455229,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_games_played_as_a_center_fielder_leaders,https://en.wikipedia.org/w/index.php?diff=1345455229&oldid=1334803197,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735487,Indila,TheOne1122,False,1774502820,en.wikipedia.org,0,"/* 2019–present: Hiatus and ""Parle à ta tête"" */",43649,44049,1344580325,1345455228,False,False,enwiki,https://en.wikipedia.org/wiki/Indila,https://en.wikipedia.org/w/index.php?diff=1345455228&oldid=1344580325,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735488,Neil Welliver,Yedaman54,False,1774502820,en.wikipedia.org,0,Added Use American English per [[MOS:TIES]],8153,8193,1317659353,1345455232,True,False,enwiki,https://en.wikipedia.org/wiki/Neil_Welliver,https://en.wikipedia.org/w/index.php?diff=1345455232&oldid=1317659353,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735493,K. Y. Narayanaswamy,Grungeosmunge,False,1774502821,en.wikipedia.org,0,+,11257,11400,1342711812,1345455231,False,False,enwiki,https://en.wikipedia.org/wiki/K._Y._Narayanaswamy,https://en.wikipedia.org/w/index.php?diff=1345455231&oldid=1342711812,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735497,Life Is Strange: Before the Storm,Annoyedhumanoid,False,1774502822,en.wikipedia.org,0,Undid revision [[Special:Diff/1342862199|1342862199]] by [[Special:Contributions/~2026-15274-10|~2026-15274-10]] ([[User talk:~2026-15274-10|talk]]),62272,62272,1344852621,1345455233,False,False,enwiki,https://en.wikipedia.org/wiki/Life_Is_Strange:_Before_the_Storm,https://en.wikipedia.org/w/index.php?diff=1345455233&oldid=1344852621,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735500,The Cold Summer of 1953,JPHC2003,False,1774502825,en.wikipedia.org,0,Expand Russian.,7695,7745,1341636880,1345455235,False,False,enwiki,https://en.wikipedia.org/wiki/The_Cold_Summer_of_1953,https://en.wikipedia.org/w/index.php?diff=1345455235&oldid=1341636880,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735506,You Think You Really Know Me,Cahlin29,False,1774502828,en.wikipedia.org,0,/* Background */,5060,5360,1293017526,1345455239,False,False,enwiki,https://en.wikipedia.org/wiki/You_Think_You_Really_Know_Me,https://en.wikipedia.org/w/index.php?diff=1345455239&oldid=1293017526,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735512,Michael the Brave,StephanSnow,False,1774502828,en.wikipedia.org,0,,47697,48168,1337260195,1345455240,False,False,enwiki,https://en.wikipedia.org/wiki/Michael_the_Brave,https://en.wikipedia.org/w/index.php?diff=1345455240&oldid=1337260195,1.0,rule:no_comment,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes were made to the text.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735522,On the Juche Idea,Theofunny,False,1774502828,en.wikipedia.org,0,"Nah they are acadmeic sources, stop vandalizing from a communist perspective, Undid revision [[Special:Diff/1345136796|1345136796]] by [[Special:Contributions/Patriotparty1776|Patriotparty1776]] ([[User talk:Patriotparty1776|talk]])",17272,17705,1345136796,1345455241,False,False,enwiki,https://en.wikipedia.org/wiki/On_the_Juche_Idea,https://en.wikipedia.org/w/index.php?diff=1345455241&oldid=1345136796,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735525,Mathias Christiansen,~2026-16775-59,False,1774502831,en.wikipedia.org,0,,33765,38542,1345343125,1345455245,False,False,enwiki,https://en.wikipedia.org/wiki/Mathias_Christiansen,https://en.wikipedia.org/w/index.php?diff=1345455245&oldid=1345343125,2.5,rule:no_comment;rule:no_comment_big,,,0.0,,0.0,0.0,0.5,"{""v"": 0.1326, ""s"": 0.1687, ""t"": 0.6986}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes detected in the edit summary or provided text.  ,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735527,Bedfont F.C.,Jameskey1987,False,1774502832,en.wikipedia.org,0,/* Season-by-season record */,6581,6439,1345455064,1345455249,False,False,enwiki,https://en.wikipedia.org/wiki/Bedfont_F.C.,https://en.wikipedia.org/w/index.php?diff=1345455249&oldid=1345455064,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735528,List of living centenarians,B.J,False,1774502828,en.wikipedia.org,0,Reverted edits by [[Special:Contributions/~2026-18800-51|~2026-18800-51]] ([[User talk:~2026-18800-51|talk]]) ([[WP:HG|HG]]) (3.4.14),139509,139508,1345455213,1345455243,True,False,enwiki,https://en.wikipedia.org/wiki/List_of_living_centenarians,https://en.wikipedia.org/w/index.php?diff=1345455243&oldid=1345455213,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735530,Sanam Saeed,CNMall41,False,1774502832,en.wikipedia.org,0,unreliable,40731,40024,1341032775,1345455248,False,False,enwiki,https://en.wikipedia.org/wiki/Sanam_Saeed,https://en.wikipedia.org/w/index.php?diff=1345455248&oldid=1341032775,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735532,List of terrorist incidents,LateNightCoffee,False,1774502832,en.wikipedia.org,0,removed [[Category:Terrorist incidents]] using [[WP:HC|HotCat]],51534,51499,1345455219,1345455247,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_terrorist_incidents,https://en.wikipedia.org/w/index.php?diff=1345455247&oldid=1345455219,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735534,List of Order of the Coif members,Rublamb,False,1774502829,en.wikipedia.org,0,"added info and source, removed unsourced and unverifiable",134187,134382,1345454424,1345455242,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_Order_of_the_Coif_members,https://en.wikipedia.org/w/index.php?diff=1345455242&oldid=1345454424,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735537,Oranżada,Karnemir,False,1774502838,en.wikipedia.org,0,,1247,2033,1314069823,1345455254,False,False,enwiki,https://en.wikipedia.org/wiki/Oran%C5%BCada,https://en.wikipedia.org/w/index.php?diff=1345455254&oldid=1314069823,2.5,rule:no_comment;rule:no_comment_big,,,0.0,,0.0,0.0,0.5,"{""v"": 0.1326, ""s"": 0.1687, ""t"": 0.6986}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes detected in the edit summary or provided text.  ,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009735539,List of rural localities in Ivanovo Oblast,Nikolai Kurbatov,False,1774502839,en.wikipedia.org,0,/* Lezhnevsky District */,27336,27487,1345451264,1345455255,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_rural_localities_in_Ivanovo_Oblast,https://en.wikipedia.org/w/index.php?diff=1345455255&oldid=1345451264,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009735540,Phil Ochs,FairCreatureOfAnHour,False,1774502837,en.wikipedia.org,0,,93318,93440,1345315119,1345455253,False,False,enwiki,https://en.wikipedia.org/wiki/Phil_Ochs,https://en.wikipedia.org/w/index.php?diff=1345455253&oldid=1345315119,1.0,rule:no_comment,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,No changes detected in the edit summary or provided text.  ,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
