id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url,rule_score,rules,diff_added,diff_removed,nlp_score,nlp_notes,entropy,kl_divergence,compression_ratio,mass_rule,mass_nlp,is_reverted,revert_by,revert_comment,llm_class,llm_conf,llm_reason,mass_llm
2009138625,Nicolas Le Floch (TV series),LionmerterTHE,False,1774366177,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: ’s → 's, 1-6 → 1–6 (15)",6913,6942,1338304696,1345151108,True,False,enwiki,https://en.wikipedia.org/wiki/Nicolas_Le_Floch_(TV_series),https://en.wikipedia.org/w/index.php?diff=1345151108&oldid=1338304696,0.0,,"| open_theme            =
* [[Jérôme Robart]] : [[Nicolas Le Floch]], Marquis de Ranreuil, Commissaire of the Châtelet (1–6)
* [[Mathias Mlekuz]] : Inspector Pierre Bourdeau (1–6)
* [[Vimala Pons]] (1–2) and [[Camille de Pazzis]] (3) : Marie de Langremont / La Satin / La Bichelière
* François Caron : [[Antoine de Sartine]], [[Prefecture of Police#List of lieutenant generals and prefects of police|Lieutenant General of Police]] of Paris (1–4) and Minister of the Navy (5)
* [[Vincent Winterhalter]] : Doctor Guillaume Scemacgus, former naval surgeon  (1–5)
* [[Michaël Abiteboul]] : [[Charles-Henri Sanson]], [[executioner]] of Châtelet (1–5)
* [[Jean-Marie Winling]] : M. de Noblecourt, former prosecutor (1–5)
* [[Marie Verdi]] : Catherine, cook of M. de Noblecourt (1–5)
* [[Sava Lolov]] : Count de La Borde, first servant of the king's bedchamber (1–5)
* [[Claire Nebout]] : madame of ''Le Dauphin Couronné ''(1–5)
* [[Pierre Remund]] : [[Louis XV]] (1–5)
* [[Jules Sadoughi]] : child of Paris (1–3)
* [[Tom Novembre]] : [[Count of St. Germain]] (3–4)
* [[Nathalie Roussel]] : Queen [[Marie Leszczyńska]] (3–4)
* [[Thomas Chabrol]] : Le Noir (3–5)","| opentheme            =
* [[Jérôme Robart]] : [[Nicolas Le Floch]], Marquis de Ranreuil, Commissaire of the Châtelet (1-6)
* [[Mathias Mlekuz]] : Inspector Pierre Bourdeau (1-6)
* [[Vimala Pons]] (1-2) and [[Camille de Pazzis]] (3) : Marie de Langremont / La Satin / La Bichelière
* François Caron : [[Antoine de Sartine]], [[Prefecture of Police#List of lieutenant generals and prefects of police|Lieutenant General of Police]] of Paris (1-4) and Minister of the Navy (5)
* [[Vincent Winterhalter]] : Doctor Guillaume Scemacgus, former naval surgeon  (1-5)
* [[Michaël Abiteboul]] : [[Charles-Henri Sanson]], [[executioner]] of Châtelet (1-5)
* [[Jean-Marie Winling]] : M. de Noblecourt, former prosecutor (1-5)
* [[Marie Verdi]] : Catherine, cook of M. de Noblecourt (1-5)
* [[Sava Lolov]] : Count de La Borde, first servant of the king’s bedchamber (1-5)
* [[Claire Nebout]] : madame of ''Le Dauphin Couronné ''(1-5)
* [[Pierre Remund]] : [[Louis XV]] (1-5)
* [[Jules Sadoughi]] : child of Paris (1-3)
* [[Tom Novembre]] : [[Count of St. Germain]] (3-4)
* [[Nathalie Roussel]] : Queen [[Marie Leszczyńska]] (3-4)
* [[Thomas Chabrol]] : Le Noir (3-5)",0.0,,4.5894,0.0,0.6053,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009138626,List of Hazel episodes,Entercontainment,False,1774366179,en.wikipedia.org,0,/* Season 2 (1962–63) */,174799,175176,1344970105,1345151111,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_Hazel_episodes,https://en.wikipedia.org/w/index.php?diff=1345151111&oldid=1344970105,0.0,,"| ShortSummary=Gus Jenkins ([[Patrick McVey]]), an old flame of Hazel's, writes her. The letter had been forwarded several times, but says she should write him if she would like to see him again. Hazel tells Dorothy how the two of them met. Hazel's not sure she should write him, but Dorothy says she'll never know how Gus feels if she doesn't. George tells Dorothy he doesn't think Hazel should hook up with a drifter, but Hazel does write him. Hazel keeps asking Barney if a letter came for her. A week later, Hazel gets a call from Gus. He will stop by to see her that evening. An excited Hazel gets ready for her date. Harold is afraid Hazel will stop loving him, but Dorothy explains that could never happen. On their evening out, Gus and Hazel go to a few of their old hangouts, but the places have all changed. At an amusement park, Gus asks Hazel to marry him. Meanwhile, Harold asks George where Hazel and Gus would live if they got married. Hazel explains to Gus that he would never be happy settling down. Gus knows she's right. He kisses Hazel goodbye and goes to the bus station. When she arrives home, Hazel assures Harold she'll be around for him.","| ShortSummary=Gus Jenkins ([[Patrick McVey]]), an old flame of Hazel's, writes her. The letter had been forwarded several times, but says she should write him if she would like to see him again. Hazel tells Dorothy how the two of them met. George tells Dorothy he doesn't think Hazel should hook up with a drifter, but Hazel does write him. A week later, Hazel gets a call from Gus. He will stop by to see her that evening. Harold is afraid Hazel will stop loving him, but Dorothy explains that could never happen. On their evening out, Gus and Hazel go to a few of their old hangouts, but the places have all changed. Gus asks Hazel to marry him, but she explains to him that he would never be happy settling down. When she arrives home, Hazel assures Harold she'll be around for him.",0.0,,4.209,0.0,0.4948,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009138624,The Seeing Stone,~2026-18498-29,False,1774366176,en.wikipedia.org,0,,9742,9727,1345150936,1345151104,False,False,enwiki,https://en.wikipedia.org/wiki/The_Seeing_Stone,https://en.wikipedia.org/w/index.php?diff=1345151104&oldid=1345150936,1.0,rule:no_comment,Holly Black|The Spiderwick Chronicles: The Seeing Stone|the magic item in The Lord of the }},Holly Black|The Spiderwick Chronicles: The Seeing Stone|the magic item in The Lord of the Rings|Palantír}},2.0,it:random(0.97),4.0211,0.0545,0.9655,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0),SUSPICIOUS,0.7,The edit appears to be an incomplete or broken attempt to add information about a magic item from The Lord of the Rings.  It removes existing context and leaves the added text unfinished. Further review is needed to determine intent.,"{""v"": 0.25, ""s"": 0.15, ""t"": 0.6}"
2009138632,Vincent Vargas,Stationsation,False,1774366178,en.wikipedia.org,0,,7038,7042,1345127852,1345151106,True,False,enwiki,https://en.wikipedia.org/wiki/Vincent_Vargas,https://en.wikipedia.org/w/index.php?diff=1345151106&oldid=1345127852,1.0,rule:no_comment,"'''Vincent''' ""'''Rocco'''"" '''Vargas''' (born July 15, 1981) is an American [[entertainer]],<ref>{{cite web|last1=Bro's|first1=Drinkin|title=Podcast|url=https://www.facebook.com/drinkinbros/|website=Drinkin Bro's Podcast|publisher=Article 15 Clothing|accessdate=November 21, 2015}}</ref><ref>{{cite web|last1=Lopez|first1=Genevieve|title=This Guy May Look Tough, But Wait Till You Hear His Voice! Holy Smokes, He's Good!|url=http://www.getitfree.us/blog/article/Videos-this-guy-may-look-tough-but-wait-till-you-hear-his-voice-holy-smokes-he-s-good|website=Get it free|date=19 December 2014|publisher=Get it free|accessdate=December 19, 2014}}</ref> [[Film producer|producer]] and [[writer]],<ref>{{cite web|last1=Faith|first1=Scott|title=Vincent Vargas|url=http://havokjournal.com/writers/vincent-vargas/|website=havok journal|publisher=havok journal|accessdate=April 28, 2015}}</ref> known for [[Range 15]], ''[[Mayans M.C.]]'', the MBest11x [[YouTube]] channel and the Vinny Roc [[podcast]].","'''Vincent''' ""'''Rocco'''"" '''Vargas''' (born July 15, 1981) is an American [[entertainer]],<ref>{{cite web|last1=Bro's|first1=Drinkin|title=Podcast|url=https://www.facebook.com/drinkinbros/|website=Drinkin Bro's Podcast|publisher=Article 15 Clothing|accessdate=November 21, 2015}}</ref><ref>{{cite web|last1=Lopez|first1=Genevieve|title=This Guy May Look Tough, But Wait Till You Hear His Voice! Holy Smokes, He's Good!|url=http://www.getitfree.us/blog/article/Videos-this-guy-may-look-tough-but-wait-till-you-hear-his-voice-holy-smokes-he-s-good|website=Get it free|date=19 December 2014|publisher=Get it free|accessdate=December 19, 2014}}</ref> [[Film producer|producer]] and [[writer]],<ref>{{cite web|last1=Faith|first1=Scott|title=Vincent Vargas|url=http://havokjournal.com/writers/vincent-vargas/|website=havok journal|publisher=havok journal|accessdate=April 28, 2015}}</ref> known for [[Range 15]], ''[[Mayans M.C.]]'', the MBest11x [[YouTube]] channel and the Vinny Roc podcast.",2.5,nlp:ext_link(facebook.com),4.4542,0.0,0.8453,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0815, ""s"": 0.2083, ""t"": 0.7101}",False,,Error: Expecting value: line 1 column 1 (char 0),SUSPICIOUS,0.7,"The edit appears to be adding new content about Vincent Vargas, but the provided references seem unreliable (a Facebook page and a blog with an unclear domain).  Further investigation is needed to determine the validity of the added information.","{""v"": 0.25, ""s"": 0.15, ""t"": 0.6}"
2009138633,Becky G,Monika Helgesson,False,1774366176,en.wikipedia.org,0,/* 2012–2015: Commercial success with music and acting */,159627,159623,1345150721,1345151107,False,False,enwiki,https://en.wikipedia.org/wiki/Becky_G,https://en.wikipedia.org/w/index.php?diff=1345151107&oldid=1345150721,0.0,,"The EP's official lead single, ""[[Can't Get Enough (Becky G song)|Can't Get Enough]]"", was released on March 29, 2014, and features Cuban-American rapper [[Pitbull (rapper)|Pitbull]]. A Spanish version was released to digital platforms on May 1. The song reached the top ten on the [[Hot Latin Songs]] chart, and topped the [[Latin Airplay]] chart.<ref name=""hotlatin"">{{cite magazine|url=https://www.billboard.com/artist/becky-g/chart-history/htl/|title=Becky G Chart history – Hot Latin Songs|magazine=[[Billboard (magazine)|Billboard]]|access-date=May 16, 2023}}</ref><ref name=""latinairplay"">{{cite magazine|url=https://www.billboard.com/artist/becky-g/chart-history/hta/|title=Becky G Chart history – Latin Airplay|magazine=[[Billboard (magazine)|Billboard]]|access-date=May 16, 2023}}</ref> On April 23, Gomez released the single ""[[Shower (song)|Shower]]"", as the lead single of her then-upcoming English debut album.<ref>{{cite web |url=http://www.idolator.com/7527779/becky-g-early-playlist-shower |title=Life Before ""Shower"": Becky G's 5 Best Early Songs And Features |website=Idolator |date=July 22, 2014 |access-date=August 31, 2016 |archive-date=September 14, 2023 |archive-url=https://web.archive.org/web/20230914155153/https://www.idolator.com/7527779/becky-g-early-playlist-shower |url-status=dead}}</ref> The song was a commercial success, peaking at number sixteen in the US,<ref name=""hot100"" /> at number 38 in Canada,<ref name=""canada100"" /> and peaked at number 80 in the [[UK singles chart|UK]].<ref name=""UK"">{{cite news|title=Becky G Official Charts Company|url=https://www.officialcharts.com/artist/45276/becky-g/|date=February 8, 2024|access-date=February 8, 2024}}</ref> Gomez opened for American singers [[Demi Lovato]] and [[Katy Perry]] on select dates of their [[Demi World Tour|Demi]] and [[Prismatic World Tour|Prismatic]] world tours (2014–15) in both the United States and Mexico.<ref name=""NorthAmericaAnnounce"">{{cite web|last=Perry|first=Katy|title=Prismatic World Tour&nbsp;– North American Dates Announced!|url=http://www.katyperry.com/news/prismatic-world-tour-north-american-dates-announced/?home=true|publisher=katyperry.com|access-date=January 15, 2014|url-status=dead|archive-url=https://web.archive.org/web/20140116120728/http://www.katyperry.com/news/prismatic-world-tour-north-american-dates-announced/?home=true|archive-date=January 16, 2014}}</ref> On November 4, Gomez released the single ""[[Can't Stop Dancin' (Becky G song)|Can't Stop Dancin']]"",<ref>{{cite web|url=https://music.apple.com/gb/album/cant-stop-dancin-single/934263929|title=iTunes Music – Can't Stop Dancin' – Single by Becky G|date=November 4, 2014|publisher=iTunes Store. Apple Inc|access-date=May 27, 2015|archive-url=https://web.archive.org/web/20150129011016/https://itunes.apple.com/gb/album/cant-stop-dancin-single/id934263929|archive-date=January 29, 2015|url-status=live}}</ref> which peaked at number 88 in the US.<ref name=""hot100"" /> She released a remix with Colombian","The EP's official lead single, ""[[Can't Get Enough (Becky G song)|Can't Get Enough]]"", was released on March 29, 2014, and features Cuban-American rapper [[Pitbull (rapper)|Pitbull]]. A Spanish version was released to digital platforms on May 1. The song reached the top ten on the [[Hot Latin Songs]] chart, and topped the [[Latin Airplay]] chart.<ref name=""hotlatin"">{{cite magazine|url=https://www.billboard.com/artist/becky-g/chart-history/htl/|title=Becky G Chart history – Hot Latin Songs|magazine=[[Billboard (magazine)|Billboard]]|access-date=May 16, 2023}}</ref><ref name=""latinairplay"">{{cite magazine|url=https://www.billboard.com/artist/becky-g/chart-history/hta/|title=Becky G Chart history – Latin Airplay|magazine=[[Billboard (magazine)|Billboard]]|access-date=May 16, 2023}}</ref> On April 23, Gomez released the single ""[[Shower (song)|Shower]]"", as the lead single of her then-upcoming English debut album.<ref>{{cite web |url=http://www.idolator.com/7527779/becky-g-early-playlist-shower |title=Life Before ""Shower"": Becky G's 5 Best Early Songs And Features |website=Idolator |date=July 22, 2014 |access-date=August 31, 2016 |archive-date=September 14, 2023 |archive-url=https://web.archive.org/web/20230914155153/https://www.idolator.com/7527779/becky-g-early-playlist-shower |url-status=dead}}</ref> The song was a commercial success, peaking at number sixteen in the US,<ref name=""hot100"" /> at number 38 in Canada,<ref name=""canada100"" /> and peaked at number 80 in the [[UK singles chart|UK]].<ref name=""UK"">{{cite news|title=Becky G Official Charts Company|url=https://www.officialcharts.com/artist/45276/becky-g/|date=February 8, 2024|access-date=February 8, 2024}}</ref> On November 4, Gomez released the single ""[[Can't Stop Dancin' (Becky G song)|Can't Stop Dancin']]"",<ref>{{cite web|url=https://music.apple.com/gb/album/cant-stop-dancin-single/934263929|title=iTunes Music – Can't Stop Dancin' – Single by Becky G|date=November 4, 2014|publisher=iTunes Store. Apple Inc|access-date=May 27, 2015|archive-url=https://web.archive.org/web/20150129011016/https://itunes.apple.com/gb/album/cant-stop-dancin-single/id934263929|archive-date=January 29, 2015|url-status=live}}</ref> which peaked at number 88 in the US.<ref name=""hot100"" /> She released a remix with Colombian singer [[J Balvin]] in March 2015.<ref>{{cite web|url=http://varietylatino.com/2015/gente/noticias/becky-g-estrena-remix-cant-stop-dancin-j-balvin-151526/|title=Becky G estrena remix de 'Can't Stop Dancin' con el colombiano J Balvin|access-date=4 March 2015|date=4 March 2015}}</ref> Gomez opened for American singers [[Demi Lovato]] and [[Katy Perry]] on select dates of their [[Demi World Tour|Demi]] and [[Prismatic World Tour|Prismatic]] world tours (2014–15) in both the United States and Mexico.<ref name=""NorthAmericaAnnounce"">{{cite web|last=Perry|first=Katy|title=Prismatic World Tour&nbsp;– North American Dates Announced!|url=http://www.katyperry.com/news/prismatic-world-tour-north-americ",4.1,nlp:toxic(2);nlp:pov_shift(best);nlp:ext_link(billboard.com),4.3963,0.0,0.5566,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.1476, ""s"": 0.1584, ""t"": 0.694}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,The edit appears to be a duplicate of existing text with minor formatting changes. No factual tampering or inappropriate content is detected.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009138640,Bréhan,Markussep,False,1774366180,en.wikipedia.org,0,"/* Population */ update, reference",2434,2455,1256144723,1345151113,False,False,enwiki,https://en.wikipedia.org/wiki/Br%C3%A9han,https://en.wikipedia.org/w/index.php?diff=1345151113&oldid=1256144723,0.0,,"|source = INSEE<ref name=pophist>[https://www.insee.fr/fr/statistiques/8643952?geo=COM-56024#tableau-POPREF_G1 Population municipale entre 1968 et 2023], INSEE</ref>
|2023 |2306","|source = INSEE<ref name=pophist>[https://www.insee.fr/fr/statistiques/4515315?geo=COM-56024#ancre-POP_T1 Population en historique depuis 1968], INSEE</ref>",5.5,it:random(1.00);ned:number_change;nlp:ext_link(insee.fr),4.1313,0.0704,1.0,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.21, ""s"": 0.1203, ""t"": 0.6697}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,The edit appears to be a legitimate update of population data with a new source. No signs of vandalism or inappropriate content were detected.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009138639,Bailey Zimmerman discography,Skyversay,False,1774366181,en.wikipedia.org,0,/* As lead artist */ Updated.,23677,23677,1344857815,1345151114,False,False,enwiki,https://en.wikipedia.org/wiki/Bailey_Zimmerman_discography,https://en.wikipedia.org/w/index.php?diff=1345151114&oldid=1344857815,0.0,,"! scope=""col"" style=""width:3em;font-size:85%;""| [[Hot Country Songs|US<br />Country]]<br /><ref name=""Country Songs"">{{cite magazine|title=Bailey Zimmerman Chart History: Hot Country Songs|url=https://www.billboard.com/artist/bailey-zimmerman/chart-history/csi/|magazine=Billboard|access-date=March 25, 2026}}</ref>
| —{{efn|group=upper-alpha|""Chevy Silverado"" did not enter the ''Billboard'' Hot 100, but peaked at number 25 on the Bubbling Under Hot 100 chart.<ref name=""Bubbling""/>}} || 40 || 20 || — || — || 37 || 30 || —","! scope=""col"" style=""width:3em;font-size:85%;""| [[Hot Country Songs|US<br />Country]]<br /><ref name=""Country Songs"">{{cite magazine|title=Bailey Zimmerman Chart History: Hot Country Songs|url=https://www.billboard.com/artist/bailey-zimmerman/chart-history/csi/|magazine=Billboard|access-date=March 22, 2026}}</ref>
| —{{efn|group=upper-alpha|""Chevy Silverado"" did not enter the ''Billboard'' Hot 100, but peaked at number 25 on the Bubbling Under Hot 100 chart.<ref name=""Bubbling""/>}} || 41 || 20 || — || — || 37 || 30 || —",4.5,it:random(0.99);nlp:ext_link(billboard.com),4.6646,0.0,0.9878,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.1651, ""s"": 0.147, ""t"": 0.6879}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,"The edit appears to be a minor update to the discography table, changing the access date of a source. No factual tampering or other signs of vandalism are present.","{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009138642,Polina Dashkova (singer),Leopard Panzer,False,1774366184,en.wikipedia.org,0,adding and removing spaces,18452,18447,1343415952,1345151119,False,False,enwiki,https://en.wikipedia.org/wiki/Polina_Dashkova_(singer),https://en.wikipedia.org/w/index.php?diff=1345151119&oldid=1343415952,0.0,,"| occupation       = Singer
==Musical career==","| occupation      = Singer
== Musical career ==



",2.0,it:random(1.25),3.757,0.3109,1.25,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,The edit appears to be a simple formatting change (adding and removing spaces) and doesn't alter factual information.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009138643,Source of the Nile Bridge,Maltazarian,False,1774366183,en.wikipedia.org,0,,14233,14232,1306006791,1345151118,True,False,enwiki,https://en.wikipedia.org/wiki/Source_of_the_Nile_Bridge,https://en.wikipedia.org/w/index.php?diff=1345151118&oldid=1306006791,1.0,rule:no_comment,"The bridge is located at [[Jinja, Uganda|Jinja]] city (the second capital of Uganda after Kampala) across the [[Victoria Nile]], between the [[source of the Nile]] to the south and Nalubaale Power Station (old bridge) to the north. This is adjacent and immediately north of where the [[Uganda Railways]] line crosses the Victoria Nile. It is located on the proposed [[Kampala–Jinja Expressway]], approximately {{convert|77.5|km|0}}, by road, east of [[Kampala]], Uganda's capital and largest city.<ref>{{google maps|url=https://www.google.com/maps/dir/Kampala+Road,+Kampala/Jinja+Nile+Bridge,+Kyabazinga+Highway,+Jinja/@0.3506184,32.8647409,10.25z/data=!4m14!4m13!1m5!1m1!1s0x177db905c213a709:0x65794ed5c349e23e!2m2!1d32.5809105!2d0.3133012!1m5!1m1!1s0x177e7c716dfdf7a5:0x7f7b2c01f119bee3!2m2!1d33.1881469!2d0.4386546!3e0 |title=Road Distance Between Kampala Road, Kampala, Uganda And Jinja Nile Bridge, Uganda |access-date=10 September 2022}}</ref> The coordinates of the New Jinja Bridge are 0°26'19.0""N, 33°11'15.0""E (Latitude:0.438611; Longitude:33.187500).<ref>{{google maps|","The bridge is located at [[Jinja, Uganda|Jinja]] city ( the second capital of Uganda after Kampala) across the [[Victoria Nile]], between the [[source of the Nile]] to the south and Nalubaale Power Station (old bridge) to the north. This is adjacent and immediately north of where the [[Uganda Railways]] line crosses the Victoria Nile. It is located on the proposed [[Kampala–Jinja Expressway]], approximately {{convert|77.5|km|0}}, by road, east of [[Kampala]], Uganda's capital and largest city.<ref>{{google maps|url=https://www.google.com/maps/dir/Kampala+Road,+Kampala/Jinja+Nile+Bridge,+Kyabazinga+Highway,+Jinja/@0.3506184,32.8647409,10.25z/data=!4m14!4m13!1m5!1m1!1s0x177db905c213a709:0x65794ed5c349e23e!2m2!1d32.5809105!2d0.3133012!1m5!1m1!1s0x177e7c716dfdf7a5:0x7f7b2c01f119bee3!2m2!1d33.1881469!2d0.4386546!3e0 |title=Road Distance Between Kampala Road, Kampala, Uganda And Jinja Nile Bridge, Uganda |access-date=10 September 2022}}</ref> The coordinates of the New Jinja Bridge are 0°26'19.0""N, 33°11'15.0""E (Latitude:0.438611; Longitude:33.187500).<ref>{{google maps|",2.5,nlp:ext_link(google.com),4.5519,0.0,0.6317,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0815, ""s"": 0.2083, ""t"": 0.7101}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,"The edit appears to be a simple formatting correction. The added and removed text are nearly identical, with the primary difference being the removal of an incomplete closing tag (<re vs <r).","{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009138644,Araeosteus,Mill 1,False,1774366181,en.wikipedia.org,0,Edited wiki links,2101,2101,1274934864,1345151115,True,False,enwiki,https://en.wikipedia.org/wiki/Araeosteus,https://en.wikipedia.org/w/index.php?diff=1345151115&oldid=1274934864,0.0,,"| authority = Jordan & [[James Zaccheus Gilbert|Gilbert]], 1920
| parent_authority = [[David Starr Jordan|Jordan]] & Gilbert, 1920","| authority = [[David Starr Jordan|Jordan]] & [[James Zaccheus Gilbert|Gilbert]], 1920
| parent_authority = Jordan & Gilbert, 1920",0.0,,4.3234,0.1365,0.7083,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009138646,2025–26 Mid-American Conference men's basketball season,APocketJoker,False,1774366182,en.wikipedia.org,0,verb tense,57770,57762,1344550636,1345151116,False,False,enwiki,https://en.wikipedia.org/wiki/2025%E2%80%9326_Mid-American_Conference_men%27s_basketball_season,https://en.wikipedia.org/w/index.php?diff=1345151116&oldid=1344550636,0.0,,"The '''2025–26 Mid-American Conference men's basketball season''' began with practices in October 2025, followed by the start of the [[2025–26 NCAA Division I men's basketball season]] in November. Conference play will begin in December 2025 and conclude in March 2026. The [[2026 MAC Men's Basketball Tournament|2026 MAC tournament]] was held at [[Rocket Arena]] in [[Cleveland|Cleveland, Ohio]] for the 27th consecutive season.<ref>{{cite web |url=https://www.cleveland19.com/2021/03/12/mac-tournament-staying-downtown-cleveland-through/|title=MAC Tournament staying in downtown Cleveland through 2030|website=Cleveland 19 News|first=Tony|last=Zarrella|language=en|access-date=2022-05-26|date=March 12, 2021}}</ref>  The conference saw its first change in membership since [[2005–06 Mid-American Conference men's basketball season|2005]] with the addition of [[UMass Minutemen basketball|UMass]]<ref>{{cite web |url=https://apnews.com/article/umass-mac-realignment-519f806947a7f597cc783290546b585e|title=UMass will join Mid-American Conference as a full sports member in 2025, MAC commissioner says|website=APNews|first=Tom|last=Withers|language=en|access-date=2024-04-20|date=February 27, 2024}}</ref> It will also be the last MAC season for [[Northern Illinois Huskies men's basketball|Northern Illinois]], which will rejoin the [[Horizon League]] in 2026 after a nearly 30-year absence.<ref>{{cite press release |url=https://horizonleague.org/news/2025/2/27/general-horizon-league-welcomes-niu.aspx |title=Horizon League Welcomes NIU |publisher=Horizon League |date=February 27, 2025 |access-date=June 6, 2025}}</ref>","The '''2025–26 Mid-American Conference men's basketball season''' began with practices in October 2025, followed by the start of the [[2025–26 NCAA Division I men's basketball season]] in November. Conference play will begin in January 2025 and conclude in March 2025. The [[2026 MAC Men's Basketball Tournament|2026 MAC tournament]] will be held at [[Rocket Arena]] in [[Cleveland|Cleveland, Ohio]] for the 27th consecutive season.<ref>{{cite web |url=https://www.cleveland19.com/2021/03/12/mac-tournament-staying-downtown-cleveland-through/|title=MAC Tournament staying in downtown Cleveland through 2030|website=Cleveland 19 News|first=Tony|last=Zarrella|language=en|access-date=2022-05-26|date=March 12, 2021}}</ref>  The conference will see its first change in membership since [[2005–06 Mid-American Conference men's basketball season|2005]] with the addition of [[UMass Minutemen basketball|UMass]]<ref>{{cite web |url=https://apnews.com/article/umass-mac-realignment-519f806947a7f597cc783290546b585e|title=UMass will join Mid-American Conference as a full sports member in 2025, MAC commissioner says|website=APNews|first=Tom|last=Withers|language=en|access-date=2024-04-20|date=February 27, 2024}}</ref> It will also be the last MAC season for [[Northern Illinois Huskies men's basketball|Northern Illinois]], which will rejoin the [[Horizon League]] in 2026 after a nearly 30-year absence.<ref>{{cite press release |url=https://horizonleague.org/news/2025/2/27/general-horizon-league-welcomes-niu.aspx |title=Horizon League Welcomes NIU |publisher=Horizon League |date=February 27, 2025 |access-date=June 6, 2025}}</ref>",7.5,ned:date_change;ned:location_swap;nlp:ext_link(cleveland19.com),4.3396,0.0,0.6092,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.3047, ""s"": 0.075, ""t"": 0.6203}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,The edit corrects the start and end dates of the basketball season to be accurate. It also updates the year of the tournament to match the season.,"{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
